7898000000542	CLOR DE TERBINAFINA PRD	J02A AGENTES ANTIMICOTICOS SISTEMICOS EXCLUINDO GRISEOF	PRATI DONADUZZI
7898000000543	CREVAGIN EUR	G01A TRICOMONICIDAS	EUROFARMA
7898000000544	FLUIMICINA QUA	R05C EXPECTORANTES	QUALYNUTRI
7898000000545	SELOZOK AZN	C07A AGENTES BETA BLOQUEADORES PUROS	ASTRAZENECA
7898000000546	FLOGORAL	M01A ANTI REUMATICOS SEM ESTEROIDES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000547	OSSODRIN D	A12A CALCIO	GALLIA
7898000000548	DAIVOBET LEO	D05A PRODUTOS ANTIPSORIASE TOPICOS	LEO PHARMA
7898000000549	FASHION	A02A ANTIACIDOS ANTIFISETICOS	FASHION COSMETICOS
7898000000550	MAXIDRATE LIB	R01A PREPARACOES NASAIS TOPICAS	LIBBS FARMACEUTICA
7898000000551	NEXFLEN LEG	M01A ANTI REUMATICOS SEM ESTEROIDES	EMS PHARMA
7898000000552	TENOXICAM	M01A ANTI REUMATICOS SEM ESTEROIDES	CIFARMA
7898000000553	CLOR DE PROPAFENONA EUR	C01B ANTIARRITMICOS	EUROFARMA
7898000000554	EPADOSE	A07F MICROORGANISMOS ANTIDIARREICOS	ASSIFARMA
7898000000555	ZELIX MYR	J02A AGENTES ANTIMICOTICOS SISTEMICOS EXCLUINDO GRISEOF	MYRALIS PHARMA
7898000000556	AEROLIN GSK	R03A AGONISTAS BETA 2	GSK
7898000000557	DOSTINEX PFI	G02D INIBIDORES DA PROLACTINA	PFIZER
7898000000558	AMINILIV TEU	R03B XANTINAS	TEUTO
7898000000559	ADEFORTE	A10S AGONISTAS GLP 1	GROSS
7898000000560	AFETUS	N06A A DEPRESSIVOS E REGUL DE HUMOR	EUROFARMA
7898000000561	NITRATO DE BUTOCONAZOL NEO	G01B ANTIMICOTICOS GINECOLOGICOS	HYPERA PHARMA
7898000000562	ZYLORIC	M01A ANTI REUMATICOS SEM ESTEROIDES	SABOR DA SERRA CIA
7898000000563	COGIT BIO	N07D PRODUTOS ANTI ALZHEIMER	BIOLAB
7898000000564	NUJOL HYP	A06A DROGAS PARA A CONSTIPACAO	HYPERA PHARMA
7898000000565	MOTRAZ	N06A A DEPRESSIVOS E REGUL DE HUMOR	EUROFARMA
7898000000566	DONEPEZILA RAN	N07D PRODUTOS ANTI ALZHEIMER	RANBAXY
7898000000567	MEBEND	P01B ANTIHELMINTICOS EXCETO OS ESQUISTOSOMICIDAS	HYPERA PHARMA
7898000000568	BROMETO DE PINAVERIO EMS	A03A ANTIESPASMODICOS E ANTICOLINERGICOS PUROS	EMS PHARMA
7898000000569	SULMEL	R05C EXPECTORANTES	SULMEL
7898000000570	STAMARIL	J07E VACINAS VIRAIS	SANOFI FARMACEUTICA
7898000000571	LOSARTANA HIDROCLOROTIAZIDA TEU	C09D ANTAGONISTAS DE LA ANGIOTENSINA II COMBINADOS	TEUTO
7898000000572	SUL DE NEOMICINA BACITRACINA PRD	D06A ANTIBACTERIANOS TOPICOS	PRATI DONADUZZI
7898000000573	NEORLY	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	MARIAH COSM.
7898000000574	PASSARE GER	C05C TERAPIA VARICOSA SISTEMICA	EMS PHARMA
7898000000575	KIOS	A02B ANTIULCEROSOS	HEBRON
7898000000576	NITROFIGAN	A05B PRODUTOS PARA DOENCAS DO FIGADO HEPATOPROTETORES	MEQQUIMICA
7898000000577	FLORATOX	A06A DROGAS PARA A CONSTIPACAO	KATIGUA
7898000000578	TRAMADEN	N02B NAO NARCOTICOS ANTIPIRETICOS	HYPERA PHARMA
7898000000579	DERMOCORTE EMS	D07B ASSOCIACOES DE CORTICOIDES	EMS PHARMA
7898000000580	DICLOR DE CETIRIZINA MED	R06A ANTIHISTAMINICOS SISTEMICOS	MEDLEY
7898000000581	GLOBO	A02B ANTIULCEROSOS	LABORATORIO GLOBO
7898000000582	CORDAREX ACH	C08A ANTAGONISTAS DO CALCIO PUROS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000583	VAGIFEM	G02F HORMONIOS SEXUAIS TOPICOS	BESINS HEALTHCARE
7898000000584	SIMETICONA BEL	A02A ANTIACIDOS ANTIFISETICOS	BELFAR
7898000000585	CETOC+BETAM+NEO. LR8 LEG	D07B ASSOCIACOES DE CORTICOIDES	EMS PHARMA
7898000000586	LANSOPRAZOL CLARITROMICINA AMOXICILINA TEU	A02B ANTIULCEROSOS	TEUTO
7898000000587	GUACOVITA	R05C EXPECTORANTES	VITALAB
7898000000588	ARIMIDEX	L02B ANTAGONISTAS DE HORMONIOS CITOSTATICOS	ASTRAZENECA
7898000000589	CARVEDILOL ZYD	A07E PRODUTOS PARA DOENCA INFLAMATORIA INTESTINAL	ZYDUS BRASIL
7898000000590	VITCLER	A05B PRODUTOS PARA DOENCAS DO FIGADO HEPATOPROTETORES	TEUTO
7898000000591	AVVIO AVV	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	AVVIO PHARMA
7898000000592	SEBO DE CARNEIRO	A02A ANTIACIDOS ANTIFISETICOS	AURAQUIMICA
7898000000593	DUELLE ZYD	D10B PREPARACOES ANTIACNE ORAIS	ZYDUS BRASIL
7898000000594	LOREDON TOR	N06A A DEPRESSIVOS E REGUL DE HUMOR	TORRENT
7898000000595	CLOR DE AMIODARONA MED	C01B ANTIARRITMICOS	MEDLEY
7898000000596	ARISTAB ACH	N05A ANTIPSICOTICOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000597	BENZOATO DE BENZILA	P03A ECTOPARASITICIDAS INCL ESCAB	NATIVITA FARMACEUTICA
7898000000598	TAMARETI	A06A DROGAS PARA A CONSTIPACAO	HERTZ FARMACEUTICA
7898000000599	INSIT	N02D PROD GABAPENTINOIDES	APSEN
7898000000600	NITRATO DE MICONAZOL NEO	D01A ANTIMICOTICOS DERMATOLOGICOS	HYPERA PHARMA
7898000000601	TEFLAN UNI	M01A ANTI REUMATICOS SEM ESTEROIDES	UNIAO QUIMICA
7898000000602	XYLOCAINA AZN	N01B ANESTESICOS LOCAIS EXCLUINDO DERMATOLOGICOS	ASTRAZENECA
7898000000603	RENOFORCE	R05C EXPECTORANTES	FORHEALTH NUTRICIONAL
7898000000604	DIVELOL BAL	C07A AGENTES BETA BLOQUEADORES PUROS	BALDACCI
7898000000605	TRIAXON TEU	J01D CEFALOSPORINAS	TEUTO
7898000000606	FENICOL NEO	S01A ANTINFECCIOSOS	HYPERA PHARMA
7898000000607	ANGELIQ BAY	G03F ASSOCIACOES DE ESTROGENOS E PROGESTOGENOS EXCETO G	BAYER
7898000000608	METILFENIDATO MD7	N06B PSICOESTIMULANTES	MEDLEY
7898000000609	CLORETO DE MAGNESIO NUT	A12C OUTROS SUPLEMENTOS MINERAIS	IMEC FARMACEUTICA
7898000000610	CLINDAMIN	J01F MACROLIDEOS E SIMILARES	TEUTO
7898000000611	ENO HAL	A02A ANTIACIDOS ANTIFISETICOS	HALEON
7898000000612	MAXIFLOX CRI	S01A ANTINFECCIOSOS	CRISTALIA
7898000000613	ACEBROFILINA BIS	R05C EXPECTORANTES	BIOSINTETICA
7898000000614	ELLURA	G04A ANTISSEPTICOS E ANTINFECCIOSOS URINARIOS	BIOLAB
7898000000615	XALACOM	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	PFIZER
7898000000616	GASTROBEM	A02A ANTIACIDOS ANTIFISETICOS	NATULAB
7898000000617	PAZINE	N05B HIPNOTICOS SEDATIVOS	ARESE PHARMA LTDA.
7898000000618	FUMARATO CETOTI	R03C ANTIINFLAMATORIOS RESPIRATORIOS NAO ESTEROIDES	HYPERA PHARMA
7898000000619	DOMPERIDONA EUR	A03F GASTROPROCINETICOS	EUROFARMA
7898000000620	ALURAX MOM	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	MOMENTA FARMA
7898000000621	FLUCISTEIN	R05C EXPECTORANTES	UNIAO QUIMICA
7898000000622	DESLORATADINA GER	R06A ANTIHISTAMINICOS SISTEMICOS	EMS PHARMA
7898000000623	VERRUX THE	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	THERASKIN
7898000000624	CLOR DE TRAZODONA EUR	N06A A DEPRESSIVOS E REGUL DE HUMOR	EUROFARMA
7898000000625	ABCLER AIR	A05B PRODUTOS PARA DOENCAS DO FIGADO HEPATOPROTETORES	AIRELA PHARMACEUTICA
7898000000626	GINESSE FRQ	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	FARMOQUIMICA
7898000000627	INTOLIV ARE	A09A DIGESTIVOS INCLUIDO ENZIMAS	ARESE PHARMA LTDA.
7898000000628	BENOFLEX P	R05C EXPECTORANTES	OPELLA
7898000000629	MOTORE	M05X OUTROS PRODUTOS SISTEMA MUSCULO ESQUELETICO	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000630	ESSENTIAL NUTRITION	A06A DROGAS PARA A CONSTIPACAO	ESSENTIAL NUTRITION
7898000000631	NIMESULIDA GLO	M01A ANTI REUMATICOS SEM ESTEROIDES	LABORATORIO GLOBO
7898000000632	SUL DE HIDROXICLOROQUINA NEO	P01D ANTIMALARICOS	HYPERA PHARMA
7898000000633	CREMEDERME CEL	J01G FLUOROQUINOLONAS	CELLERA FARMA
7898000000634	DORIL HYP	N02B NAO NARCOTICOS ANTIPIRETICOS	HYPERA PHARMA
7898000000635	NISULID	M01A ANTI REUMATICOS SEM ESTEROIDES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000636	ACECLOFENACO ZYD	M01A ANTI REUMATICOS SEM ESTEROIDES	ZYDUS BRASIL
7898000000637	BEXSERO GSK	J07D VACINAS BACTERIANAS	GSK
7898000000638	EMBO BIO	B01F INIBIDOR DIRETO DO FATOR XA	BIOLAB
7898000000639	BETOGENTA	D07B ASSOCIACOES DE CORTICOIDES	GEOLAB
7898000000640	CETOTIFENO	M01A ANTI REUMATICOS SEM ESTEROIDES	TEUTO
7898000000641	LACRIMA ALC	S01K PRODUTOS PARA OLHO SECO	ALCON
7898000000642	PROXACIN NEO	J01G FLUOROQUINOLONAS	HYPERA PHARMA
7898000000643	AMPLICTIL SNF	N05A ANTIPSICOTICOS	SANOFI FARMACEUTICA
7898000000644	KLEYHERTZ	R05C EXPECTORANTES	HERTZ FARMACEUTICA
7898000000645	ALBENDAZOL EMS	P01B ANTIHELMINTICOS EXCETO OS ESQUISTOSOMICIDAS	EMS PHARMA
7898000000646	FITO BILOBA	N06D NOOTROPICOS	GEOLAB
7898000000647	FLIXONASE	R01A PREPARACOES NASAIS TOPICAS	GSK
7898000000648	SENEFLORA	A06A DROGAS PARA A CONSTIPACAO	HERTZ FARMACEUTICA
7898000000649	DIGESPRID NEO	A03F GASTROPROCINETICOS	HYPERA PHARMA
7898000000650	VALTRIAN	C09C ANTAGONISTAS DE LA ANGIOTENSINA II PUROS	MEDLEY
7898000000651	PROTENA PFS	A12C OUTROS SUPLEMENTOS MINERAIS	PROFUSE
7898000000652	ORALDRAT CIF	A07G REPOSITORES ELECTROLITICOS ORAIS	CIFARMA
7898000000653	CLARISKIN KLE	S01R ANTIINFLAMATORIOS OFTALMOLOGICOS NAO ESTEROIDES	HERTZ FARMACEUTICA
7898000000654	SULFAMETOXAZOL	J01E ASSOCIACOES DE TRIMETOPRIM E SIMILARES	PRATI DONADUZZI
7898000000655	REHIDRAZOL	A07G REPOSITORES ELECTROLITICOS ORAIS	LABORATORIO GLOBO
7898000000656	JUNEVE TKD	N06B PSICOESTIMULANTES	TAKEDA PHARMA
7898000000657	GABAPENTINA PHA	N02D PROD GABAPENTINOIDES	PHARLAB
7898000000658	NEOLON D NEO	D07B ASSOCIACOES DE CORTICOIDES	HYPERA PHARMA
7898000000659	CIPRAMIL	N06A A DEPRESSIVOS E REGUL DE HUMOR	LUNDBECK
7898000000660	EXELRING EXE	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	EXELTIS
7898000000661	RYBELSUS NND	A10S AGONISTAS GLP 1	NOVO NORDISK
7898000000662	SOFTGEL	A12C OUTROS SUPLEMENTOS MINERAIS	FAB!
7898000000663	CIALIS ELI	G04E PRODUTOS PARA DISFUNCAO ERETIL	ELI LILLY
7898000000664	ANDANTOL	D04A ANTIPRURIGINOSOS,INCLUSIVE ANTIHISTAMINICOS ANESTE	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000665	NOVORAPID	A10C INSULINAS HUMANAS E ANALOGAS	NOVO NORDISK
7898000000666	SEDATIF	N05B HIPNOTICOS SEDATIVOS	BOIRON
7898000000667	LORATADINA VMD	R06A ANTIHISTAMINICOS SISTEMICOS	VITAMEDIC
7898000000668	ULTRAPROCT MOK	M01A ANTI REUMATICOS SEM ESTEROIDES	MOKSHA8
7898000000669	VIGADEXA	S01C COMBINACOES DE ANTI INFLAMATORIOS OFTALMICOS E ANT	ALCON
7898000000670	CETOBETA	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	BUNKER IND FARMA
7898000000671	OMEPRAZOL	A02B ANTIULCEROSOS	OUTRO FABRICANTE
7898000000672	NISTATINA OXIDO DE ZINCO MED	D01A ANTIMICOTICOS DERMATOLOGICOS	MEDLEY
7898000000673	PREDMICIN	D07B ASSOCIACOES DE CORTICOIDES	EMS PHARMA
7898000000674	ADLYV	N02B NAO NARCOTICOS ANTIPIRETICOS	PHARLAB
7898000000675	TOTTI SL	N02B NAO NARCOTICOS ANTIPIRETICOS	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000676	PROPRANOLOL GER	C07A AGENTES BETA BLOQUEADORES PUROS	EMS PHARMA
7898000000677	TODOC	M01A ANTI REUMATICOS SEM ESTEROIDES	EMS PHARMA
7898000000678	TRIFAMOX	J01C PENICILINAS DE AMPLO ESPECTRO	BAGO
7898000000679	WARYZ	B01A ANTICOAGULANTES NAO INJETAVEIS	CIMED
7898000000680	DICLOR DE LEVOCETIRIZINA NEO	R06A ANTIHISTAMINICOS SISTEMICOS	HYPERA PHARMA
7898000000681	BENZOILMETRONIDAZOL PRD	G01A TRICOMONICIDAS	PRATI DONADUZZI
7898000000682	ALMEIDAPRADO	A09A DIGESTIVOS INCLUIDO ENZIMAS	ALMEIDA PRADO
7898000000683	AMYTRIL	N06A A DEPRESSIVOS E REGUL DE HUMOR	SUPERA
7898000000684	CEFADROXILA	J01D CEFALOSPORINAS	EMS PHARMA
7898000000685	SIMETICONA PRD	A02A ANTIACIDOS ANTIFISETICOS	PRATI DONADUZZI
7898000000686	HIDRAFITO DOM	A07G REPOSITORES ELECTROLITICOS ORAIS	DOMINA FARMA
7898000000687	BRIXAG OFV	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	EMS PHARMA
7898000000688	IMUNEVITTA CALCIO	A12A CALCIO	A2F LABORATORIO
7898000000689	MELLERIL VAL	N05A ANTIPSICOTICOS	VALEANT FARMACEUTICA
7898000000690	PLANTABEN	A07X OUTROS PRODUTOS PARA DESORDENS INTESTINAIS	VIATRIS
7898000000691	APISJORDANS AJD	R02A PREPARACOES PARA GARGANTA	APIS JORDANS
7898000000692	SEDOL CAZ	N02C CONTRA ENXAQUECA	CAZI QUIMICA FARMACEUTICA
7898000000693	AFLEVIL	J01M RIFAMPICINA RIFAMICINA	ASSIFARMA
7898000000694	SECNIDAZOL PHA	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	PHARLAB
7898000000695	OSSOTRAT	A11C VITAMINA A D INCLUINDO ASSOCIACOES DAS DUAS	CELLERA FARMA
7898000000696	TIOCO TINIDAZOL EMS	G01A TRICOMONICIDAS	EMS PHARMA
7898000000697	DOMPERIDONA GER	A03F GASTROPROCINETICOS	EMS PHARMA
7898000000698	NAUSEDRON CRI	A04A ANTIEMETICOS E ANTINAUSEOSOS	CRISTALIA
7898000000699	ELOTIN ELO	S02C ASSOCIACOES DE ANTINFECCIOSOS E CORTICOIDES	ELOFAR
7898000000700	ACARSAN	P03A ECTOPARASITICIDAS INCL ESCAB	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000701	MESILATO DE DOXAZOSINA GEO	C02A ANTIHIPERTENSIVOS NAO HERBACEOS PUROS	GEOLAB
7898000000702	AVICIS GAL	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	GALDERMA
7898000000703	NIMESULIDA NVQ	M01A ANTI REUMATICOS SEM ESTEROIDES	EMS PHARMA
7898000000704	OXALATO DE ESCITALOPRAM NOV	N06A A DEPRESSIVOS E REGUL DE HUMOR	NOVARTIS
7898000000705	BICERTO	M01A ANTI REUMATICOS SEM ESTEROIDES	EUROFARMA
7898000000706	SUPERHIST EUR	R06A ANTIHISTAMINICOS SISTEMICOS	EUROFARMA
7898000000707	ONADYV	A04A ANTIEMETICOS E ANTINAUSEOSOS	PHARLAB
7898000000708	ATIP XR	N05A ANTIPSICOTICOS	SUPERA
7898000000709	MORATUS	N06A A DEPRESSIVOS E REGUL DE HUMOR	MEDLEY
7898000000710	DRENATAN	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	EMS PHARMA
7898000000711	AZUKON MR TOR	A10H SULFONILOUREIA A DIABETICOS	TORRENT
7898000000712	EMSEXPECTOR	R05C EXPECTORANTES	EMS PHARMA
7898000000713	DIMETICONA AIR	A02A ANTIACIDOS ANTIFISETICOS	AIRELA PHARMACEUTICA
7898000000714	WELLVIN	A06A DROGAS PARA A CONSTIPACAO	WELLVIN ALIM.
7898000000715	ZALERV	N04A ANTIPARKINSONIANOS	HERTZ FARMACEUTICA
7898000000716	STALEVO	N04A ANTIPARKINSONIANOS	SANDOZ
7898000000717	METRONIDAZOL EMS	G01A TRICOMONICIDAS	EMS PHARMA
7898000000718	NEOLEFRIN NEO	R05A ANTIGRIPAIS EXCLUINDO ANTINFECCIOSOS	HYPERA PHARMA
7898000000719	INZELM	A02B ANTIULCEROSOS	TAKEDA PHARMA
7898000000720	BALSAMOBENGUE	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	EMS PHARMA
7898000000721	MUSCULARE EUR	M03B RELAXANTES MUSCULARES ACAO CENTRAL	EUROFARMA
7898000000722	TOPERMA	N01B ANESTESICOS LOCAIS EXCLUINDO DERMATOLOGICOS	GRUNENTHAL
7898000000723	EZETROL	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	MERCK
7898000000724	ANTARA EUR	N03A ANTICONVULSIVANTES	EUROFARMA
7898000000725	ROXFLAN	C08A ANTAGONISTAS DO CALCIO PUROS	MERCK
7898000000726	SIBUTRAMINA	A08A - PREPARADOS ANOREXICOS EXETO OS DIETETICOS	PROMEL
7898000000727	SOCIAN SNF	N05A ANTIPSICOTICOS	SANOFI FARMACEUTICA
7898000000728	COPAXONE TEV	N07A PRODUTOS PARA A ESCLEROSE MULTIPLA	TEVA
7898000000729	BART H MOM	C09C ANTAGONISTAS DE LA ANGIOTENSINA II PUROS	MOMENTA FARMA
7898000000730	REPLAGAL TKD	N07D PRODUTOS ANTI ALZHEIMER	TAKEDA PHARMA
7898000000731	CILOSTAZOL	B01C INIBIDORES DA AGREGACAO PLAQUETARIA	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000732	GELOOU	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	FORTLIFE
7898000000733	DROSPIRENONA ETINILESTRADIOL NVQ	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	EMS PHARMA
7898000000734	STILNOX	N05B HIPNOTICOS SEDATIVOS	SANOFI FARMACEUTICA
7898000000735	TRIBULUS MACA PERU	G04E PRODUTOS PARA DISFUNCAO ERETIL	TERRA E SAUDE
7898000000736	FLIXOTIDE GSK	R03D CORTICOIDES	GSK
7898000000737	SAN JULLY	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	SAN JULLY COSMETICOS
7898000000738	PREBICTAL	N02D PROD GABAPENTINOIDES	ADIUM
7898000000739	CEFAGEL	J01D CEFALOSPORINAS	EMS PHARMA
7898000000740	ACNEFIN	D10A PREPARACOES ANTIACNE TOPICOS	TEUTO
7898000000741	NANCARE NES	A06A DROGAS PARA A CONSTIPACAO	NESTLE CIA
7898000000742	ASEA HCT	C09D ANTAGONISTAS DE LA ANGIOTENSINA II COMBINADOS	SUPERA
7898000000743	NASOJET NAT	R01A PREPARACOES NASAIS TOPICAS	NATULAB
7898000000744	ENJOVIX FLASH ALT	A04A ANTIEMETICOS E ANTINAUSEOSOS	ALTHAIA
7898000000745	TENOFTAL	A02A ANTIACIDOS ANTIFISETICOS	TEUTO
7898000000746	BIZO EUR	C07A AGENTES BETA BLOQUEADORES PUROS	EUROFARMA
7898000000747	TRIANCINOLONA DE ACETONIDA EUR	A01A ESTOMATOLOGICOS	EUROFARMA
7898000000748	DESLORATADINA EMS	R05C EXPECTORANTES	EMS PHARMA
7898000000749	TEUPANTOL TEU	D02A EMOLIENTES E PROTETORES	TEUTO
7898000000750	NAUSILON B6	A04A ANTIEMETICOS E ANTINAUSEOSOS	CIFARMA
7898000000751	FAXXA	B01F INIBIDOR DIRETO DO FATOR XA	EMS PHARMA
7898000000752	OCEAN DROP	A07X OUTROS PRODUTOS PARA DESORDENS INTESTINAIS	OCEAN DROP
7898000000753	EXPECTOVIC AIR	R05C EXPECTORANTES	GENOMMA LAB
7898000000754	MINAS MEL	R02A PREPARACOES PARA GARGANTA	OUTRO FABRICANTE
7898000000755	MINTI	P01B ANTIHELMINTICOS EXCETO OS ESQUISTOSOMICIDAS	MOMENTA FARMA
7898000000756	MIOFIBRAX LEG	M03B RELAXANTES MUSCULARES ACAO CENTRAL	EMS PHARMA
7898000000757	CALMAPAX CEL	N05B HIPNOTICOS SEDATIVOS	CELLERA FARMA
7898000000758	PENVIR	D06D PRODUTOS PARA INFECOES VIRAIS	EMS PHARMA
7898000000759	CORTICORTEN	H02A CORTICOSTEROIDES PUROS	HYPERA PHARMA
7898000000760	FLUIBRON CHI	R05C EXPECTORANTES	CHIESI
7898000000761	BESILAPIN GEO	C08A ANTAGONISTAS DO CALCIO PUROS	GEOLAB
7898000000762	MONTELUCASTE BIS	R03J ANTI ASMATICOS ANTAGONISTAS DE LEUCOTRIENE	BIOSINTETICA
7898000000763	ADVIPRO	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	HALEON
7898000000764	ZOMIG GRU	N02C CONTRA ENXAQUECA	GRUNENTHAL
7898000000765	METFORMINA PRD	A10J BIGUANIDA A DIABETICOS	PRATI DONADUZZI
7898000000766	BALSAMO	A02A ANTIACIDOS ANTIFISETICOS	CATARINENSE PHARMA
7898000000767	NITROFEN TEU	G04A ANTISSEPTICOS E ANTINFECCIOSOS URINARIOS	TEUTO
7898000000768	MEGAMEL	R05A ANTIGRIPAIS EXCLUINDO ANTINFECCIOSOS	OUTRO FABRICANTE
7898000000769	ENIAGOR APS	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	APSEN
7898000000770	IVEVI	L02B ANTAGONISTAS DE HORMONIOS CITOSTATICOS	HYPERA PHARMA
7898000000771	DEFB BIO	A11F VITAMINAS B12 PURA	BIOLAB
7898000000772	DELICY	M01A ANTI REUMATICOS SEM ESTEROIDES	DELICY
7898000000773	B TABLOCK	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	CRISTALIA
7898000000774	PROMETAZOL HIP	R06A ANTIHISTAMINICOS SISTEMICOS	HIPOLABOR
7898000000775	BETROSPAM	H02A CORTICOSTEROIDES PUROS	EMS PHARMA
7898000000776	CETOCONAZOL GLO	D01A ANTIMICOTICOS DERMATOLOGICOS	LABORATORIO GLOBO
7898000000777	OMEPRAZOL CIF	A02B ANTIULCEROSOS	CIFARMA
7898000000778	ELANI LIB	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	LIBBS FARMACEUTICA
7898000000779	HEZO SPR	N05B HIPNOTICOS SEDATIVOS	SUPERA
7898000000780	CEFABRINA	J01D CEFALOSPORINAS	HYPERA PHARMA
7898000000781	REUPLAQ	P01D ANTIMALARICOS	EUROFARMA
7898000000782	SERTRALINA BIS	N06A A DEPRESSIVOS E REGUL DE HUMOR	BIOSINTETICA
7898000000783	NORFLOXACINO	D07B ASSOCIACOES DE CORTICOIDES	LABORATORIO GLOBO
7898000000784	ESTRADOT	G03C ESTROGENOS E ASSOCIACOES EXCETO G03A G03E G03F	NOVARTIS
7898000000785	BWELL	N02B NAO NARCOTICOS ANTIPIRETICOS	RAIA DROGASIL SA
7898000000786	HIPERPLUS HIP	C09C ANTAGONISTAS DE LA ANGIOTENSINA II PUROS	HIPERPLUS
7898000000787	DIENOGESTE EUR	G03A CONTRACEPTIVOS HORMONAIS SISTEMICOS	EMS PHARMA
7898000000788	NERVOCALM WP	N05B HIPNOTICOS SEDATIVOS	WP LAB INDUST FARMACEUTICA
7898000000789	NASONEX MER	R01A PREPARACOES NASAIS TOPICAS	MERCK
7898000000790	KNORTEX	D07B ASSOCIACOES DE CORTICOIDES	EMS PHARMA
7898000000791	ALECENSA ROC	L01H ANTINEOPLASICOS INIBIDORES DA PROTEINA QUINASE	ROCHE
7898000000792	CLOMID MED	G03G GONADOTROFINAS E OUTROS ESTIMULANTES DA OVULACAO	MEDLEY
7898000000793	ACEBROFILINA ACH	R05C EXPECTORANTES	ACHE LABORATORIOS FARMACEUTICOS SA
7898000000794	NEEDS	R05C EXPECTORANTES	MIDWAY LABS
7898000000795	TITENIL GEO	M01A ANTI REUMATICOS SEM ESTEROIDES	GEOLAB
7898000000796	MELDICA MDC	R05C EXPECTORANTES	MELDICA
7898000000797	LANZOPEPT	A02B ANTIULCEROSOS	GEOLAB
7898000000798	FLATOL	A02A ANTIACIDOS ANTIFISETICOS	EMS PHARMA
7898000000799	CETOCONAZOL BETAMETASONA NEOMICINA MED	D07B ASSOCIACOES DE CORTICOIDES	MEDLEY
7898000000800	LEVOLUKAST	R06A ANTIHISTAMINICOS SISTEMICOS	GLENMARK
7898000000801	GLYQUIN	D11A OUTRAS PREPARACOES DERMATOLOGICAS INCL XAMPUS MED	BAUSCH LOMB
7898000000802	IMOSEC	A07H INIBIDORES DA MOTILIDADE	CELLERA FARMA
7898000000803	FLUXOLIV AIR	C05C TERAPIA VARICOSA SISTEMICA	AIRELA PHARMACEUTICA
7898000000804	CANABIDIOL EAL	N03A ANTICONVULSIVANTES	EASE LABS
7898000000805	GELOFORT	M02A ANTIREUMATICOS TOPICOS COM ANALGESICOS	LA SAN DAY
7898000000806	ABLOK PLUS BIO	C07B ASSOCIACOES DE BETA BLOQUEADORES	BIOLAB
7898000000807	FUROATMOMETASO NEO	D07A CORTICOIDES TOPICOS PUROS	HYPERA PHARMA
7898000000808	GLAUTIMOL	S01E MIOTICOS E PRAPARADOS ANTIGLAUCOMA	NOVARTIS
7898000000809	VERUTEX	D06A ANTIBACTERIANOS TOPICOS	LEO PHARMA
7898000000810	CALTREN	C08A ANTAGONISTAS DO CALCIO PUROS	LIBBS FARMACEUTICA
7898000000811	VERSA	B01B ANTICOAGULANTES INJETAVEIS	EUROFARMA
7898000000812	ACIDO VALPROICO UNI	N03A ANTICONVULSIVANTES	UNIAO QUIMICA
7898000000813	FASENRA	R03M ANTIASMATICOS INIBIDORES DAS INTERLEUCINAS	ASTRAZENECA
7898000000814	DROPROPIZINA EUR	R05D ANTITUSSIGENOS	EUROFARMA
7898000000815	IBUPRIL	M01A ANTI REUMATICOS SEM ESTEROIDES	TEUTO
7898000000816	ZETIA	C10A PREPARADOS PARA REGULACAO COLESTEROL E TRIGLICERID	SUPERA
7898000000817	KIN	M01A ANTI REUMATICOS SEM ESTEROIDES	EUROFARMA
