7899000000698	FLORALON CIF	FLORALON	CIF	CIFARMA
7899000000699	MEG ERVAS	MEG ERVAS		OUTRO FABRICANTE
7899000000700	ACIDO URSODESOXICOLICO BIO	ACIDO URSODESOXICOLICO	BIO	BIOLAB
7899000000701	DAKTARIN KEN	DAKTARIN	KEN	KENVUE
7899000000702	LASANDAY LA	LASANDAY	LA	LA SAN DAY
7899000000703	CLOR DE SIBUTRAMINA NVQ	CLOR DE SIBUTRAMINA	NVQ	EMS PHARMA
7899000000704	LIMONADA NAT	LIMONADA	NAT	NATULAB
7899000000705	SIMETICONA BIS	SIMETICONA	BIS	BIOSINTETICA
7899000000706	4 FLEX CEL	4 FLEX	CEL	CELLERA FARMA
7899000000707	GLICERILAX BEL	GLICERILAX	BEL	BELFAR
7899000000708	DESAFTAN KLE	DESAFTAN	KLE	HERTZ FARMACEUTICA
7899000000709	HIDROTEN BEL	HIDROTEN	BEL	BELFAR
7899000000710	BROMOPRIDA CIM	BROMOPRIDA	CIM	CIMED
7899000000711	FORTVIGOR	FORTVIGOR		SCHILLIFE IND E COM LTDA
7899000000712	CLOR DE ONDANSETRONA PRD	CLOR DE ONDANSETRONA	PRD	PRATI DONADUZZI
7899000000713	AFFER BIO	AFFER	BIO	BIOLAB
7899000000714	LACLEV HER	LACLEV	HER	HERBARIUM
7899000000715	HIDRAHEALTH HEL	HIDRAHEALTH	HEL	HEALTH LABS
7899000000716	NEUCLOZ ACH	NEUCLOZ	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000717	CALCIUM MAXX MDK	CALCIUM MAXX	MDK	QUALYNUTRI
7899000000718	REFLUBEN	REFLUBEN		OUTRO FABRICANTE
7899000000719	ABBOTT	ABBOTT		ABBOTT
7899000000720	OLEO LBR	OLEO	LBR	LBR
7899000000721	LACTULIFE NAT	LACTULIFE	NAT	NATULAB
7899000000722	GLIBENCLAMIDA MED	GLIBENCLAMIDA	MED	MEDLEY
7899000000723	GEYER GEY	GEYER	GEY	GEYER MEDICAMENTOS
7899000000724	LACLIZE AIR	LACLIZE	AIR	AIRELA PHARMACEUTICA
7899000000725	CLOR DE METFORMINA EMS	CLOR DE METFORMINA	EMS	EMS PHARMA
7899000000726	GLIBENCLAMIDA GEO	GLIBENCLAMIDA	GEO	GEOLAB
7899000000727	EPADOSE	EPADOSE		ASSIFARMA
7899000000728	FLATICONA BEL	FLATICONA	BEL	BELFAR
7899000000729	MOVINAU NAT	MOVINAU	NAT	NATULAB
7899000000730	BIOSINTETICA	BIOSINTETICA		ACHE LABORATORIOS FARMACEUTICOS SA
7899000000731	NUTRATA	NUTRATA		NUTRATA
7899000000732	JALAPA JAL	JALAPA	JAL	JALAPA
7899000000733	BROMOPRIDA NTV	BROMOPRIDA	NTV	NATIVITA FARMACEUTICA
7899000000734	CLOR DE METOCLOPRAMIDA BEL	CLOR DE METOCLOPRAMIDA	BEL	BELFAR
7899000000735	VHITA	VHITA		VHITA DISTRIBUIDORA DE VITAMINAS LTDA
7899000000736	ASPEN	ASPEN		ASPEN
7899000000737	MDK BRASIL	MDK BRASIL		IFBRASIL
7899000000738	GASTROLIV CIF	GASTROLIV	CIF	CIFARMA
7899000000739	VILDAGLIPTINA NTC	VILDAGLIPTINA	NTC	NATCOFARMA LTDA
7899000000740	COCCULINE BRN	COCCULINE	BRN	BOIRON
7899000000741	COLUJET CIM	COLUJET	CIM	CIMED
7899000000742	AQUALITE NTB	AQUALITE	NTB	NATUBRAS IND
7899000000743	VITER C NAT	VITER C	NAT	NATULAB
7899000000744	FIXIDRAT LIF	FIXIDRAT	LIF	LIFAR
7899000000745	BROMOPRIDA NVQ	BROMOPRIDA	NVQ	EMS PHARMA
7899000000746	BROMOPRIDA UNI	BROMOPRIDA	UNI	UNIAO QUIMICA
7899000000747	OSTEON ARTRO	OSTEON ARTRO		BIOSINTETICA
7899000000748	AKYNZEO UTM	AKYNZEO	UTM	UNITED MEDICAL
7899000000749	SIMEBETTER	SIMEBETTER		PAGUE MENOS
7899000000750	OLEO RIO	OLEO	RIO	RIOQUIMICA
7899000000751	LOCTULIV LEG	LOCTULIV	LEG	EMS PHARMA
7899000000752	GUARAMIL KLE	GUARAMIL	KLE	HERTZ FARMACEUTICA
7899000000753	ALUMIMEC IME	ALUMIMEC	IME	IMEC FARMACEUTICA
7899000000754	GLICONIL MDQ	GLICONIL	MDQ	MEDQUIMICA
7899000000755	UNIAO QUIMICA	UNIAO QUIMICA		UNIAO QUIMICA
7899000000756	NOINTOX CIF	NOINTOX	CIF	CIFARMA
7899000000757	PEDHIDRAT ART	PEDHIDRAT	ART	ARTE NATIVA
7899000000758	VOMISTOP MDQ	VOMISTOP	MDQ	MEDQUIMICA
7899000000759	ALCAGEST AIR	ALCAGEST	AIR	AIRELA PHARMACEUTICA
7899000000760	SUPRACORP CAT	SUPRACORP	CAT	CATARINENSE PHARMA
7899000000761	ORALDRAT CIF	ORALDRAT	CIF	CIFARMA
7899000000762	HBACTER CIF	HBACTER	CIF	CIFARMA
7899000000763	LANSO+CLARITR+AMOXICILINA CIF	LANSO+CLARITR+AMOXICILINA	CIF	CIFARMA
7899000000764	LUFTY AIR	LUFTY	AIR	AIRELA PHARMACEUTICA
7899000000765	SIMETICONA GER	SIMETICONA	GER	EMS PHARMA
7899000000766	FLOGORAL ACH	FLOGORAL	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000767	REGULAX ECF	REGULAX	ECF	ECOFITUS
7899000000768	GLIMEPIRIDA SDZ	GLIMEPIRIDA	SDZ	SANDOZ
7899000000769	MICOSTALAB MUL	MICOSTALAB	MUL	EMS PHARMA
7899000000770	NEVRALGEX CIM	NEVRALGEX	CIM	CIMED
7899000000771	BUSCOVERAN UNI	BUSCOVERAN	UNI	UNIAO QUIMICA
7899000000772	OSSO-PRO	OSSO-PRO		HERTZ FARMACEUTICA
7899000000773	VONAUGASMAX BIO	VONAUGASMAX	BIO	BIOLAB
7899000000774	NATURELEV KRE	NATURELEV	KRE	KRESS FARMACEUTICA
7899000000775	FABRAZYME SNF	FABRAZYME	SNF	SANOFI FARMACEUTICA
7899000000776	PANTOPRAZOL SDZ	PANTOPRAZOL	SDZ	SANDOZ
7899000000777	BIOCALCIO BFT	BIOCALCIO	BFT	BIOFHITUS
7899000000778	VITALLYFOR	VITALLYFOR		OUTRO FABRICANTE
7899000000779	CLORETO DE MAGNESIO NUT	CLORETO DE MAGNESIO	NUT	IMEC FARMACEUTICA
7899000000780	CALCIO MDK	CALCIO	MDK	A2F LABORATORIO
7899000000781	BUKRU	BUKRU		AROMA BEM ESTAR IND E COM DE PROD NATURAIS
7899000000782	CULTILIFE AIR	CULTILIFE	AIR	AIRELA PHARMACEUTICA
7899000000783	GLICOMET VMD	GLICOMET	VMD	VITAMEDIC
7899000000784	ALCACHOFRA HER	ALCACHOFRA	HER	HERBARIUM
7899000000785	ESSENTIAL NUTRITION	ESSENTIAL NUTRITION		ESSENTIAL NUTRITION
7899000000786	LAXETTE BIO	LAXETTE	BIO	BIOLAB
7899000000787	SULFADIAZINA DE PRATA	SULFADIAZINA DE PRATA		OUTRO FABRICANTE
7899000000788	VITAMINA D3 UNI	VITAMINA D3	UNI	EMS PHARMA
7899000000789	VITALITABS	VITALITABS		FPP FRANCHISING LTDA
7899000000790	AMARGO	AMARGO		OUTRO FABRICANTE
7899000000791	HIDRASIM MAS	HIDRASIM	MAS	MASSIME
7899000000792	BENNE	BENNE		OUTRO FABRICANTE
7899000000793	LACTO CIF	LACTO	CIF	CIFARMA
7899000000794	LAPON LAP	LAPON	LAP	LAPON
7899000000795	PRANFIGALDO HEN	PRANFIGALDO	HEN	HENFER LTDA
7899000000796	NAUSICALM B6 UNI	NAUSICALM B6	UNI	UNIAO QUIMICA
7899000000797	HELYDRA	HELYDRA		ECOFITUS
7899000000798	BROMOPRIDA VMD	BROMOPRIDA	VMD	VITAMEDIC
7899000000799	FLORPLEX AIR	FLORPLEX	AIR	AIRELA PHARMACEUTICA
7899000000800	GLIBENCLAMIDA GER	GLIBENCLAMIDA	GER	EMS PHARMA
7899000000801	CURCUFLEX	CURCUFLEX		BIOBALANCE
7899000000802	PANTOPAZ SDZ	PANTOPAZ	SDZ	SANDOZ
7899000000803	EPAZIL	EPAZIL		LA SAN DAY
7899000000804	ATIVDAY	ATIVDAY		PAGUE MENOS
7899000000805	GASTRIUM ACH	GASTRIUM	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000806	ALGI ARTICULAR	ALGI ARTICULAR		DOVALLE
7899000000807	REYDRAT HRP	REYDRAT	HRP	HERA PHARMACEUTICA
7899000000808	GLICAMIN GEO	GLICAMIN	GEO	GEOLAB
7899000000809	TRIANCINOLONA ACETONIDA CIM	TRIANCINOLONA ACETONIDA	CIM	CIMED
7899000000810	SENEBEN AIR	SENEBEN	AIR	AIRELA PHARMACEUTICA
7899000000811	PROFIG NTV	PROFIG	NTV	NATIVITA FARMACEUTICA
7899000000812	DOMPGRAN	DOMPGRAN		EMS PHARMA
7899000000813	NUTRI WEALTH	NUTRI WEALTH		NUTRI WEALTH
7899000000814	AFCALM AVR	AFCALM	AVR	AVERT
7899000000815	CEKLIN	CEKLIN		PREVENT PHARMA
7899000000816	GASTRIMEC IME	GASTRIMEC	IME	IMEC FARMACEUTICA
7899000000817	SENEFLORA KLE	SENEFLORA	KLE	HERTZ FARMACEUTICA
7899000000818	HIDRATEEE PRE	HIDRATEEE	PRE	PREVENT PHARMA
7899000000819	POWERCORP CAT	POWERCORP	CAT	CATARINENSE PHARMA
7899000000820	DROGASIL RDF	DROGASIL	RDF	RAIA DROGASIL SA
7899000000821	DAMATER OSTEO	DAMATER OSTEO		SIN PROVEEDOR ASOCIADO
7899000000822	QUALYNUTRI	QUALYNUTRI		QUALYNUTRI
7899000000823	VITACEKLIN	VITACEKLIN		KESTER PHARMA
7899000000824	GOLD VITAM	GOLD VITAM		GOLD VITAM
7899000000825	ALKAGEL EMS	ALKAGEL	EMS	EMS PHARMA
7899000000826	GELATINA BNT	GELATINA	BNT	BIONATUS
7899000000827	SIMETICONA LEG	SIMETICONA	LEG	EMS PHARMA
7899000000828	LAXOLAC KLE	LAXOLAC	KLE	HERTZ FARMACEUTICA
7899000000829	SUPRIDAY	SUPRIDAY		SIN PROVEEDOR ASOCIADO
7899000000830	XANTCLER LAP	XANTCLER	LAP	LAPON
7899000000831	DACTIL SNF	DACTIL	SNF	SANOFI FARMACEUTICA
7899000000832	FLORAINTESTIN	FLORAINTESTIN		MASSIME
7899000000833	FLORALIV FAM	FLORALIV	FAM	FARMAX CIA
7899000000834	ARDRAK	ARDRAK		OUTRO FABRICANTE
7899000000835	PREVENT	PREVENT		PREVENT PHARMA
7899000000836	COLEGORICO LAP	COLEGORICO	LAP	LAPON
7899000000837	FORFIGC/20 EUR	FORFIGC/20	EUR	EUROFARMA
7899000000838	ELIXIRCOLEGORICO LAP	ELIXIRCOLEGORICO	LAP	LAPON
7899000000839	CENTROCAL 600+D3	CENTROCAL 600+D3		KRESS FARMACEUTICA
7899000000840	LACPLUS CIF	LACPLUS	CIF	CIFARMA
7899000000841	EXPEBIO	EXPEBIO		BIOFHITUS
7899000000842	SIMETICONA BEL	SIMETICONA	BEL	BELFAR
7899000000843	PANTOPRAZOL NOV	PANTOPRAZOL	NOV	NOVARTIS
7899000000844	NAUCLOZ ACH	NAUCLOZ	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000845	HEALTH LABS	HEALTH	LABS	HEALTH LABS
7899000000846	FIBERDAY KRE	FIBERDAY	KRE	KRESS FARMACEUTICA
7899000000847	SUAVEMAG ASS	SUAVEMAG	ASS	ASSIFARMA
7899000000848	JUNGLE	JUNGLE		POSITIVE COMPANY
7899000000849	AIRELA	AIRELA		AIRELA PHARMACEUTICA
7899000000850	EQUALIV ALT	EQUALIV	ALT	ALTHAIA
7899000000851	FIBRIX	FIBRIX		OUTRO FABRICANTE
7899000000852	MASTERFORCE PRO	MASTERFORCE	PRO	REDE MASTERFARMA
7899000000853	RIOPAN TKD	RIOPAN	TKD	TAKEDA PHARMA
7899000000854	ESTHEDERM	ESTHEDERM		NAOS
7899000000855	BEM CUIDAR CAT	BEM CUIDAR	CAT	CATARINENSE PHARMA
7899000000856	BIOROOTS BTS	BIOROOTS	BTS	BIOROOTS
7899000000857	SUPREFORCE	SUPREFORCE		SIN PROVEEDOR ASOCIADO
7899000000858	REATIVA	REATIVA		LABORNATUS DO BRASIL
7899000000859	D PRO	D	PRO	DIVINA PHARMA
7899000000860	DIMENIDRINATO CLOR DE PIRIDOXINA VMD	DIMENIDRINATO CLOR DE PIRIDOXINA	VMD	VITAMEDIC
7899000000861	CENTROPLUS	CENTROPLUS		SIN PROVEEDOR ASOCIADO
7899000000862	AVERT AVR	AVERT	AVR	AVERT
7899000000863	ESSENCE ALL	ESSENCE	ALL	ALLERGAN
7899000000864	NATUMIX	NATUMIX		OUTRO FABRICANTE
7899000000865	CALCIODEX KLE	CALCIODEX	KLE	HERTZ FARMACEUTICA
7899000000866	AFLEXA	AFLEXA		KESTER PHARMA
7899000000867	PANTOMIX ACH	PANTOMIX	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000868	GLIBENCLAMIDA NVQ	GLIBENCLAMIDA	NVQ	EMS PHARMA
7899000000869	BABY ESSENCE	BABY ESSENCE		ESSENZA MEL
7899000000870	HEPAMED CIM	HEPAMED	CIM	CIMED
7899000000871	TRUE SOURCE	TRUE SOURCE		TRUE SOURCE
7899000000872	NORMOLAX EMS	NORMOLAX	EMS	EMS PHARMA
7899000000873	SHOOPNATU	SHOOPNATU		SHOOPNATU
7899000000874	GASTROFOR FRH	GASTROFOR	FRH	FORHEALTH NUTRICIONAL
7899000000875	BIOBALANCE BBL	BIOBALANCE	BBL	BIOBALANCE
7899000000876	CLOR DE SIBUTRAMINA TOR	CLOR DE SIBUTRAMINA	TOR	TORRENT
7899000000877	SIBUTRAMINA EUR	SIBUTRAMINA	EUR	EUROFARMA
7899000000878	LAXI VITA	LAXI	VITA	UNIFABRA
7899000000879	EMULVIT KES	EMULVIT	KES	KESTER PHARMA
7899000000880	NEWNUTRITION	NEWNUTRITION		NUTRATEC
7899000000881	CLOR DE LOPERAMIDA PHC	CLOR DE LOPERAMIDA	PHC	PHARMASCIENCE
7899000000882	INSUNORM ASP	INSUNORM	ASP	ASPEN
7899000000883	NUTRIVOI CAT	NUTRIVOI	CAT	CATARINENSE PHARMA
7899000000884	LACTOFOS FRQ	LACTOFOS	FRQ	FARMOQUIMICA
7899000000885	CENTROCAL B12	CENTROCAL	B12	KRESS FARMACEUTICA
7899000000886	CALCIO MAGNESIO & ZINCO MXR	CALCIO MAGNESIO & ZINCO	MXR	MAXINUTRI
7899000000887	ZAN PHARMA FRH	ZAN PHARMA	FRH	FORHEALTH NUTRICIONAL
7899000000888	JOFIX ARE	JOFIX	ARE	ARESE PHARMA LTDA.
7899000000889	SOFTGEL	SOFTGEL		FAB!
7899000000890	BIGENS	BIGENS		M LABS COMERCIO DE PRODUTOS NATURAIS
7899000000891	SIMETICONA	SIMETICONA		PAGUE MENOS
7899000000892	COMPLEXO B IME	COMPLEXO B	IME	IMEC FARMACEUTICA
7899000000893	HIDROXILIV KRE	HIDROXILIV	KRE	KRESS FARMACEUTICA
7899000000894	SIDNEY OLIVEIRA ULT	SIDNEY OLIVEIRA	ULT	ULTRAFARMA
7899000000895	BENFOTIAMINA ACH	BENFOTIAMINA	ACH	ACHE LABORATORIOS FARMACEUTICOS SA
7899000000896	ABCALCIUM AIR	ABCALCIUM	AIR	AIRELA PHARMACEUTICA
7899000000897	VULCANO	VULCANO		SOL BEBIDAS LTDA
7899000000898	TG	TG		INDUFAR
7899000000899	ENZYFOR VTF	ENZYFOR	VTF	VITAFOR
7899000000900	ORLIPID EMS	ORLIPID	EMS	EMS PHARMA
7899000000901	SOROZINC CIF	SOROZINC	CIF	CIFARMA
7899000000902	MAX ERVAS	MAX ERVAS		OUTRO FABRICANTE
7899000000903	CALCIDEX MDK	CALCIDEX	MDK	SIN PROVEEDOR ASOCIADO
7899000000904	GEOLAB	GEOLAB		GEOLAB
7899000000905	PRO CALCIO D3 ART	PRO CALCIO D3	ART	ARTE NATIVA
7899000000906	NEOPRAZOL NEO	NEOPRAZOL	NEO	HYPERA PHARMA
7899000000907	OLEO TEU	OLEO	TEU	TEUTO
7899000000908	GERMINA	GERMINA		METALAB
7899000000909	PERFECT SUPRA	PERFECT SUPRA		CATARINENSE PHARMA
7899000000910	LACTRAT TEU	LACTRAT	TEU	TEUTO
7899000000911	IMUNEVITTA CALCIO	IMUNEVITTA CALCIO		A2F LABORATORIO
7899000000912	HEPAZIIN	HEPAZIIN		OUTRO FABRICANTE
7899000000913	REHIDRAZOL GLO	REHIDRAZOL	GLO	LABORATORIO GLOBO
7899000000914	HIPERCAL D BRS	HIPERCAL D	BRS	BRASTERAPICA
7899000000915	PROWIN PWN	PROWIN	PWN	PROWIN
7899000000916	ADVIL HAL	ADVIL	HAL	HALEON
7899000000917	LACTUDOSE KRE	LACTUDOSE	KRE	KRESS FARMACEUTICA
7899000000918	PANTOPRAZOL MER	PANTOPRAZOL	MER	MERCK
7899000000919	EXTRA CALCIO MDK2	EXTRA CALCIO	MDK2	BIONATUS
7899000000920	GENGIMIN FRQ	GENGIMIN	FRQ	FARMOQUIMICA
7899000000921	CENTROLIFE	CENTROLIFE		OUTRO FABRICANTE
7899000000922	OSTEONUTRI ASP	OSTEONUTRI	ASP	ASPEN
7899000000923	VELUS ASP	VELUS	ASP	APSEN
7899000000924	PERMAGANATO DE POTASSIO	PERMAGANATO DE POTASSIO		UNIPHAR
7899000000925	EUROFITO EUF	EUROFITO	EUF	EUROFITO
7899000000926	GASTROINTESTIN BEL	GASTROINTESTIN	BEL	BELFAR
7899000000927	GENGIBABY BIO	GENGIBABY	BIO	BIOLAB
7899000000928	FLORA CIF	FLORA	CIF	CIFARMA
7899000000929	AMILAB	AMILAB		AMILAB
7899000000930	BORG ASS	BORG	ASS	ASSIFARMA
7899000000931	DOSSEO MAS	DOSSEO	MAS	MASSIME
7899000000932	FONTELAX	FONTELAX		OUTRO FABRICANTE
7899000000933	NECRORGAN GLO	NECRORGAN	GLO	LABORATORIO GLOBO
7899000000934	MULTICORP	MULTICORP		CATARINENSE PHARMA
7899000000935	LITEE CALCIO MDK	LITEE CALCIO	MDK	LITEE FARMA
7899000000936	CALCIDAY	CALCIDAY		OUTRO FABRICANTE
7899000000937	PHARLAB	PHARLAB		PHARLAB
7899000000938	BODYACTION RAI	BODYACTION	RAI	RAINHA NUTRACEUTICO
7899000000939	OCEAN DROP	OCEAN	DROP	OCEAN DROP
7899000000940	MASSIME RDF	MASSIME	RDF	RAIA DROGASIL SA
7899000000941	TRIANE	TRIANE		ASSIFARMA
7899000000942	ABCLER AIR	ABCLER	AIR	AIRELA PHARMACEUTICA
7899000000943	CENTROSUPRA CALCIO ECF	CENTROSUPRA CALCIO	ECF	ECOFITUS
7899000000944	BIOENERGIN	BIOENERGIN		PREVENT PHARMA
7899000000945	FLORATOX KAT	FLORATOX	KAT	KATIGUA
7899000000946	NATUSDAY	NATUSDAY		LA SAN DAY
7899000000947	VITASANUS	VITASANUS		SIN PROVEEDOR ASOCIADO
7899000000948	BEMVITA	BEMVITA		UNIFABRA
7899000000949	POLYDRAT	POLYDRAT		PHARMASCIENCE
7899000000950	SIMETICONA GEO	SIMETICONA	GEO	GEOLAB
7899000000951	DEFIXA	DEFIXA		KRESS FARMACEUTICA
7899000000952	CALCIUM MAGNES+ZINCO VGO	CALCIUM MAGNES+ZINCO	VGO	OUTRO FABRICANTE
7899000000953	ULTRASUPRY	ULTRASUPRY		OUTRO FABRICANTE
7899000000954	VITNUTRY FRH	VITNUTRY	FRH	FORHEALTH NUTRICIONAL
7899000000955	AIRELA AIR	AIRELA	AIR	AIRELA PHARMACEUTICA
7899000000956	SUPRAVIT	SUPRAVIT		HERTZ FARMACEUTICA
7899000000957	FLACONETE FIG	FLACONETE	FIG	FIGARO
7899000000958	VITALPROTEINS	VITALPROTEINS		NESTLE CIA
7899000000959	CLOR DE METFORMINA MER	CLOR DE METFORMINA	MER	MERCK
7899000000960	FIGAMAR	FIGAMAR		MARIANO FARMACIAS
7899000000961	MEL FLORADA	MEL FLORADA		FLORISMEL
7899000000962	SOLARIS	SOLARIS		SOLARIS PHARMA
7899000000963	SUPERVITAN	SUPERVITAN		SUPERVITAN
7899000000964	CHILLI BEANS	CHILLI BEANS		OUTRO FABRICANTE
7899000000965	LEVEMIR NND	LEVEMIR	NND	NOVO NORDISK
7899000000966	LEFLORA AIR	LEFLORA	AIR	AIRELA PHARMACEUTICA
7899000000967	OLEO MINERAL BEL	OLEO MINERAL	BEL	BELFAR
7899000000968	OSSOVIT ART	OSSOVIT	ART	ARTE NATIVA
7899000000969	POLIMAIS NTX	POLIMAIS	NTX	NUTRIEX
7899000000970	MAGNESIO DIMALATO	MAGNESIO DIMALATO		MEDINAL
7899000000971	SIMETICONA SNF	SIMETICONA	SNF	SANOFI FARMACEUTICA LTDA
7899000000972	GASIMEC IME	GASIMEC	IME	IMEC FARMACEUTICA
7899000000973	EPATIVAN CIM	EPATIVAN	CIM	CIMED
7899000000974	VIDAP	VIDAP		ACHE LABORATORIOS FARMACEUTICOS SA
7899000000975	MAGSETE	MAGSETE		HEALTH LABS
7899000000976	REUMATRITE PRE	REUMATRITE	PRE	PREVENT PHARMA
7899000000977	BEDOZIL	BEDOZIL		VALEANT FARMACEUTICA
7899000000978	SENE HERBARIUM HER	SENE HERBARIUM	HER	HERBARIUM
7899000000979	OTTIMA VITTA	OTTIMA VITTA		NATUS FARMA
7899000000980	GEOLAB GEO	GEOLAB	GEO	GEOLAB
7899000000981	FIGON	FIGON		AROMA BEM ESTAR IND E COM DE PROD NATURAIS
7899000000982	BIOLAB	BIOLAB		BIOLAB
7899000000983	LEGGER	LEGGER		ENGARRAF. BEBIDAS M.J.
7899000000984	DIGLUSS GLO	DIGLUSS	GLO	LABORATORIO GLOBO
7899000000985	POLICALCIO DOV	POLICALCIO	DOV	DOVALLE
7899000000986	PANTOPRAZOL BLA	PANTOPRAZOL	BLA	BLAU FARMACEUTICA
7899000000987	SUPERVITTA	SUPERVITTA		FORHEALTH NUTRICIONAL
7899000000988	LIPOXEN NEO	LIPOXEN	NEO	HYPERA PHARMA
7899000000989	SILYDUZ	SILYDUZ		AIRELA PHARMACEUTICA
7899000000990	AMARGOMIX HMD	AMARGOMIX	HMD	HERBAMED
7899000000991	CITROCAL	CITROCAL		GOMES SUPLEMENTOS ALIMENTARES LTDA
7899000000992	ONADYV PHA	ONADYV	PHA	PHARLAB
7899000000993	BARIATRIC FUSION	BARIATRIC FUSION		OUTRO FABRICANTE
7899000000994	CREON	CREON		OUTRO FABRICANTE
7899000000995	NUJOL HYP	NUJOL	HYP	HYPERA PHARMA
7899000000996	CALCIOPREVIX AIE	CALCIOPREVIX	AIE	AIRELA PHARMACEUTICA
7899000000997	AUGEVIT	AUGEVIT		CATARINENSE PHARMA
7899000000998	OPTIMUM VITTA	OPTIMUM VITTA		NATUS FARMA
7899000000999	DEGEN BIO	DEGEN	BIO	BIOLAB
7899000001000	SANTO HABITO	SANTO HABITO		FARMACIAS ASSOCIAD
7899000001001	PROWIN	PROWIN		PROWIN
7899000001002	OSSCALCIO MEC	OSSCALCIO	MEC	MERCOFARMA
7899000001003	LEITEDEMAGNESIA CIM	LEITEDEMAGNESIA	CIM	CIMED
7899000001004	ARTROGEN PLUS	ARTROGEN	PLUS	ACHE LABORATORIOS FARMACEUTICOS SA
7899000001005	NEOPURE	NEOPURE		NEOPURE
7899000001006	ORTHO PRO BNU	ORTHO PRO	BNU	BIONATUS
7899000001007	MEGA DAY	MEGA	DAY	DROGARIA GLOBO
7899000001008	BIO 5	BIO 5		UNIAO QUIMICA
7899000001009	FITO	FITO		FITO ESSENCIA
7899000001010	NEXTER INR	NEXTER	INR	INTERCRON
7899000001011	CALCIO MDK NVL	CALCIO MDK	NVL	NOVOLAB
7899000001012	COMPLEVIT CAT	COMPLEVIT	CAT	CATARINENSE PHARMA
7899000001013	SUPRANUTRI	SUPRANUTRI		OUTRO FABRICANTE
7899000001014	DIMED DIM	DIMED	DIM	DIMED
7899000001015	JANUMET MSD	JANUMET	MSD	MSD
7899000001016	FORTLIFE	FORTLIFE		FORTLIFE
7899000001017	LINHOLEV LIL	LINHOLEV	LIL	LINHO LEV
7899000001018	OSSODEX ECF	OSSODEX	ECF	ECOFITUS
7899000001019	PURA FIBRA	PURA FIBRA		MFF RUETTE
7899000001020	FONT B12	FONT	B12	BIONATUS
7899000001021	VITAFOR	VITAFOR		VITAFOR
7899000001022	OSSOPLEN VDO	OSSOPLEN	VDO	VIDORA
7899000001023	DOMPLIV EMS	DOMPLIV	EMS	EMS PHARMA
7899000001024	OLEODERICINO LAP	OLEODERICINO	LAP	LAPON
7899000001025	CALCIOVITAL D3	CALCIOVITAL	D3	NATURELIFE
7899000001026	AMINOVITA	AMINOVITA		VITAFOR
7899000001027	CALCIO D3 FNT	CALCIO D3	FNT	SIN PROVEEDOR ASOCIADO
7899000001028	SOS VITTA	SOS VITTA		OUTRO FABRICANTE
7899000001029	KINATURAL	KINATURAL		OUTRO FABRICANTE
7899000001030	VITA PREMIUM	VITA PREMIUM		A2F LABORATORIO
7899000001031	NEW GREEN	NEW GREEN		OUTRO FABRICANTE
7899000001032	ONDANSETRONA PRD	ONDANSETRONA	PRD	PRATI DONADUZZI
7899000001033	TRIFOR BIO	TRIFOR	BIO	BIOLAB
7899000001034	ELI LILLY ELI	ELI LILLY	ELI	ELI LILLY
7899000001035	PEIXINHO	PEIXINHO		OUTRO FABRICANTE
7899000001036	IEROBINA BEL	IEROBINA	BEL	BELFAR
7899000001037	PRATILE	PRATILE		SUPER REDE
7899000001038	ULTRACAPS	ULTRACAPS		AROMA BEM ESTAR IND E COM DE PROD NATURAIS
7899000001039	PRO SAUDE	PRO SAUDE		PROPHARMACOS
7899000001040	SANTA RAIZ	SANTA	RAIZ	METALAB
7899000001041	NEOSAC NEO	NEOSAC	NEO	HYPERA PHARMA
7899000001042	ACTIV ERV	ACTIV	ERV	EUROVIT
7899000001043	AMICARE	AMICARE		AMILAB
7899000001044	MAMBO	MAMBO		MAMBO
7899000001045	SMART LIFE	SMART	LIFE	SMART LIFE
7899000001046	LINEA	LINEA		LINEA ALIMENTOS
7899000001047	PRAZY	PRAZY		SIGMA PHARMA
7899000001048	APISNUTRI APN	APISNUTRI	APN	APISNUTRI
7899000001049	HIDRACT NEXTER INR	HIDRACT NEXTER	INR	INTERCRON
7899000001050	DELUMI GEO	DELUMI	GEO	GEOLAB
7899000001051	IODEGAN M	IODEGAN M		LABOGAN
7899000001052	WOSULIN N BMM	WOSULIN N	BMM	BIOMM
7899000001053	GOODLIFE	GOODLIFE		CALL FARMA
7899000001054	CLOR DE METFORMINA MED	CLOR DE METFORMINA	MED	MEDLEY
7899000001055	ROCHA	ROCHA		ROCHA
7899000001056	HEPAFLUX UNF	HEPAFLUX	UNF	UNIFABRA
7899000001057	RILEX PLUS	RILEX	PLUS	BIOVITAE
7899000001058	GLICERIN EMS	GLICERIN	EMS	EMS PHARMA
7899000001059	ELIXIR CAT	ELIXIR	CAT	CATARINENSE PHARMA
7899000001060	MAGNESIO INOSITOL	MAGNESIO INOSITOL		HEALTH LABS
7899000001061	ALCACHOFRA MUL	ALCACHOFRA	MUL	EMS PHARMA
7899000001062	NATURE ENERGY	NATURE ENERGY		OUTRO FABRICANTE
7899000001063	NUTRI VITALEY	NUTRI VITALEY		NUTRI VITALEY
